species,model_ID,model,threshold,thr_value,n_presences,n_absences,TPR_mean,TPR_sd,TNR_mean,TNR_sd,SORENSEN_mean,SORENSEN_sd,JACCARD_mean,JACCARD_sd,FPB_mean,FPB_sd,OR_mean,OR_sd,TSS_mean,TSS_sd,AUC_mean,AUC_sd,BOYCE_mean,BOYCE_sd,IMAE_mean,IMAE_sd,n.trees,shrinkage,n.minobsinnode,size,decay,mtry,C,sigma,regmult,classes,used_in_meanthr
Pinus coulteri,5,net,max_sens_spec,0.30262827,1232,3238,0.9147454853090664,0.06489124169712214,0.8100297433994406,0.1670893895268006,0.8126443356630512,0.10581806177185124,0.6939024179259892,0.14208255760600302,1.3878048358519783,0.28416511521200605,0.08525451469093367,0.06489124169712214,0.724775228708507,0.13256912288684036,0.8585455367224062,0.12882269125377613,0.4650992701553114,0.3516120989394148,0.7717766831498807,0.09728919829413596,NA,NA,NA,6,0.21,NA,NA,NA,NA,NA,y
Pinus coulteri,6,raf,max_sens_spec,0.506,1232,3238,0.9276837705550808,0.04287356540199233,0.7871085080584921,0.18276396538907255,0.7993275386442129,0.16719368215901986,0.6876080140655866,0.20971583522803608,1.3752160281311732,0.41943167045607216,0.07231622944491939,0.04287356540199233,0.7147922786135728,0.1577030343520252,0.8798226957744189,0.11078373483094028,0.763650403668558,0.2976571295092801,0.760562042257024,0.06518740024680938,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Pinus coulteri,7,svm,max_sens_spec,0.13710443,1232,3238,0.8954976769752783,0.05000305904431863,0.8137623154721446,0.14521566196613883,0.7935216522115964,0.15008722177420228,0.6767699116491069,0.2046044020869857,1.353539823298214,0.4092088041739714,0.10450232302472168,0.05000305904431863,0.7092599924474229,0.13414810059418877,0.891308735417341,0.06455801745477753,0.710894413286712,0.3751052570458592,0.8204548431056264,0.04651081086505569,NA,NA,NA,NA,NA,NA,2,0.15100000000000002,NA,NA,y
Pinus jeffreyi,1,meanw,max_sens_spec,0.24623048,3450,9210,0.8513049203021726,0.04673095258009547,0.7628855104354413,0.08260425494579644,0.7022706006619707,0.10140869463253892,0.5480789146738684,0.11829555584928104,1.0961578293477368,0.2365911116985621,0.14869507969782736,0.04673095258009547,0.614190430737614,0.06936506254112963,0.8735919314740762,0.02799121468623737,0.9508709405569636,0.03876112262435867,0.7300192551581214,0.02493462502310641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,1,meanthr,max_sens_spec,0.15369833,3450,9210,0.8522393794410251,0.05447291408803327,0.7626067941981771,0.10225380416490244,0.701724476673514,0.10713764686299732,0.5482010207063033,0.12448620495681076,1.0964020414126066,0.24897240991362157,0.1477606205589749,0.05447291408803327,0.6148461736392022,0.06753743935229609,0.858054748570722,0.02208592457825308,0.918271195095465,0.04998407129615413,0.7598231884668329,0.02414991705390044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,1,mean,max_sens_spec,0.24559929,3450,9210,0.8482010496505313,0.04555337797397217,0.7654032971763896,0.08115528392720353,0.7022068999868369,0.10162902572888276,0.5480294673481336,0.1184924637106575,1.0960589346962673,0.236984927421315,0.1517989503494687,0.04555337797397217,0.613604346826921,0.06938881739052936,0.8732051170061932,0.02780009894429246,0.9495047325692344,0.03938035905075993,0.730035881434735,0.02491152876594611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,1,meansup,max_sens_spec,0.32218817,3450,9210,0.8584580310465637,0.00690046387276498,0.7611616150424751,0.07459480572670811,0.7000287655739146,0.11646934002322168,0.5474159541257934,0.1329393746168099,1.0948319082515867,0.2658787492336198,0.1415419689534363,0.00690046387276498,0.6196196460890387,0.07696437409360747,0.8761297105414982,0.03330765640326859,0.9722108395973194,0.03450889896165019,0.7354265822786303,0.02739475021251916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,1,median,max_sens_spec,0.25707997,3450,9210,0.8323732698834561,0.02485243950202097,0.7772936168412206,0.07722744356835126,0.6997916008498697,0.10579967806740546,0.5456921171036853,0.1226672151101772,1.0913842342073703,0.2453344302203544,0.167626730116544,0.02485243950202097,0.6096668867246766,0.07237717692293158,0.8720494047648313,0.03003804747961665,0.956342684683256,0.03340842250235169,0.7341854127667851,0.02535020344240414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,2,gam,max_sens_spec,0.30847852,3450,9210,0.8343240069619485,0.02384570000639686,0.7569899731968337,0.09583715086103328,0.6838155652986588,0.12310216951373132,0.5291664835789968,0.137409067811114,1.0583329671579935,0.274818135622228,0.1656759930380515,0.02384570000639686,0.5913139801587821,0.08525531615325653,0.8617334002089128,0.03084216646177515,0.9670239847474916,0.03354763159062215,0.7608620860244915,0.04018845908928017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,3,gbm,max_sens_spec,0.30725835,3450,9210,0.8481043371185578,0.01046242619057855,0.7642328436447123,0.07724183979340075,0.6960249218762854,0.11804148420306684,0.5427476271573193,0.13235715757507177,1.0854952543146386,0.26471431515014354,0.1518956628814422,0.01046242619057855,0.6123371807632703,0.0721434198701158,0.86381520651842,0.03061175023544618,0.9369113049308068,0.04409863264646398,0.717667650412269,0.01894864758492117,160,0.1,1,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,4,glm,max_sens_spec,0.30581927,3450,9210,0.8391164127076037,0.02463348463326261,0.7366718604489141,0.05014989569516762,0.6723846641760862,0.09408332190394628,0.5118958537676115,0.10233219504508902,1.023791707535223,0.20466439009017803,0.16088358729239627,0.02463348463326261,0.5757882731565178,0.03754197694083276,0.8535732705552281,0.02287497452656514,0.9502757247622524,0.0426194818835838,0.7282010380475592,0.02040495546243083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus jeffreyi,5,net,max_sens_spec,0.32122527,3450,9210,0.8403337208858521,0.02991027176400118,0.7428018612255406,0.06116875369746449,0.6778426393220002,0.10563526085944765,0.5196703513504248,0.11680423701380796,1.0393407027008497,0.2336084740276159,0.15966627911414782,0.02991027176400118,0.5831355821113928,0.06569652331782902,0.8398822887300876,0.03904750617289807,0.8981427109419523,0.04243685214653996,0.7189488728180485,0.02932765152620653,NA,NA,NA,5,0.51,NA,NA,NA,NA,NA,y
Pinus jeffreyi,6,raf,max_sens_spec,0.322,3450,9210,0.8606969064810612,0.03390481512561224,0.7580224898244706,0.06577681486294464,0.7021786558949855,0.10700312948133744,0.5486871335274859,0.12376108468791984,1.0973742670549718,0.24752216937583968,0.13930309351893885,0.03390481512561224,0.6187193963055319,0.07418855965066087,0.8698152641409254,0.03535999765200916,0.9736531164439636,0.03364676766325946,0.7277500103991305,0.02417767698055274,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,y
Pinus jeffreyi,7,svm,max_sens_spec,0.19075787,3450,9210,0.7968785565977081,0.05725279771329585,0.7498709807294717,0.10409947790332565,0.6599513853645789,0.08938037996346082,0.49742858965198394,0.09896567463112668,0.994857179303968,0.19793134926225336,0.20312144340229188,0.05725279771329585,0.5467495373271798,0.0628384932169669,0.8352376339311196,0.02783388147854247,0.91308261154753,0.06048201668759439,0.7267856309069107,0.0235471422139087,NA,NA,NA,NA,NA,NA,2,0.101,NA,NA,y
Pinus lambertiana,1,meanw,max_sens_spec,0.37073185,4189,8426,0.8947093653703291,0.06101028798997576,0.7246246180442695,0.02432239857732104,0.729047225745922,0.05593667004710935,0.5759208068217566,0.06965159193599782,1.1518416136435132,0.13930318387199564,0.10529063462967096,0.06101028798997576,0.6193339834145986,0.08513192474675842,0.8759417050516659,0.04348148039754741,0.971316118154174,0.03605996878655215,0.7187310906764655,0.05264829389481054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,1,meanthr,max_sens_spec,0.14376587,4189,8426,0.9181685674647996,0.02943387202626064,0.704606297025942,0.08470788295285345,0.7383595077649563,0.05949305616005054,0.5878636449325962,0.07427628044022816,1.1757272898651925,0.14855256088045632,0.0818314325352004,0.02943387202626064,0.6227748644907416,0.07779043522419718,0.8710844950823512,0.04459495834414153,0.9358826544073088,0.07244495362602413,0.7374429173903382,0.06202094457287967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,1,mean,max_sens_spec,0.36870763,4189,8426,0.90160709529466,0.05163734776763012,0.7168483503985522,0.03630271294045244,0.72964465976261506,0.05643668220558319,0.5766999364404314,0.07017304043589279,1.1533998728808628,0.14034608087178557,0.09839290470534012,0.05163734776763012,0.6184554456932121,0.08548127149652163,0.8757438335546166,0.04357709534523323,0.9723615906668376,0.03600491833512967,0.7186964408217157,0.05270192188707796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,1,meansup,max_sens_spec,0.2898343,4189,8426,0.9275180303248124,0.01955004180371539,0.7011395760721348,0.07302445727391918,0.7402268541711507,0.06190521198417065,0.5904566843307846,0.07787621126813901,1.1809133686615692,0.15575242253627802,0.0724819696751875,0.01955004180371539,0.6286576063969473,0.07431092953953745,0.8773808699324255,0.04167902052211302,0.9846395936707192,0.01196279893640746,0.7205696021279702,0.05169961796691779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,1,median,max_sens_spec,0.30681093,4189,8426,0.9044357129841838,0.05326965613396528,0.707709714906672,0.04238647375523036,0.727838792676524,0.05704189834226238,0.5745215519472393,0.07120695468953961,1.1490431038944786,0.14241390937907922,0.09556428701581623,0.05326965613396528,0.6121454278908558,0.08671116928140342,0.87182402407172,0.0445271350906266,0.9571410422996772,0.05140700525716438,0.7218114752701111,0.05616551185561046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,2,gam,max_sens_spec,0.34684209,4189,8426,0.9027643116500326,0.05625355717967102,0.668039470684461,0.05642219150049114,0.7054086281431836,0.06367040459852388,0.5477228076123031,0.07684252924705716,1.0954456152246062,0.15368505849411432,0.09723568834996738,0.05625355717967102,0.5708037823344936,0.08306537069754698,0.8454973059069233,0.03940122324513268,0.9472391651301284,0.04924034046465204,0.7184154181027971,0.05231537000952571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,3,gbm,max_sens_spec,0.29668322,4189,8426,0.9015424511134258,0.03819654035172837,0.7009403071315642,0.07723454665568812,0.729049302448936,0.0532537619295499,0.5757205884562507,0.06670987822817787,1.1514411769125017,0.13341975645635573,0.09845754888657418,0.03819654035172837,0.6024827582449901,0.09799715019922824,0.8518164246388921,0.05439582941329451,0.9538990871129848,0.02933754064456484,0.7126305614273296,0.05907898724432278,70,0.6,4,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,4,glm,max_sens_spec,0.26040443,4189,8426,0.8869350699847763,0.04957878168476482,0.7071238248990488,0.05362900695587255,0.7190706432224051,0.0488338980889319,0.563070715312478,0.05962371194474877,1.126141430624956,0.11924742388949754,0.11306493001522368,0.04957878168476482,0.5940588948838251,0.09826361006046784,0.8536872825318926,0.04603278441744752,0.9880408087976468,0.00690573863626104,0.7114848183156165,0.0598970447037508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus lambertiana,5,net,max_sens_spec,0.33513017,4189,8426,0.9302496719047084,0.02077115265222064,0.6925653669063574,0.0750502675941849,0.7388452293189186,0.06356750363493187,0.5888613174937836,0.07972341330847799,1.1777226349875671,0.15944682661695597,0.06975032809529155,0.02077115265222064,0.6228150388110658,0.07117700251614402,0.8589725571963813,0.02366083628008844,0.9156911119709742,0.09113138483192136,0.7183369033888551,0.04373606019476973,NA,NA,NA,5,0.91,NA,NA,NA,NA,NA,y
Pinus lambertiana,6,raf,max_sens_spec,0.4123,4189,8426,0.9062492740542438,0.03335269416446439,0.7070923367021656,0.05129806712988082,0.7295558814988373,0.07058168302365134,0.5779495696408141,0.08877163824653254,1.1558991392816282,0.1775432764930651,0.09375072594575616,0.03335269416446439,0.6133416107564095,0.07219773903846285,0.872169904032729,0.04189049494221708,0.987564757620162,0.01736620736785363,0.7227076630440937,0.05327482385970008,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Pinus lambertiana,7,svm,max_sens_spec,0.25299735,4189,8426,0.917279614449796,0.03435908339455897,0.6871325598625898,0.04830544009761513,0.7239887037908089,0.06935121531995835,0.5708375682887732,0.0847533414689825,1.1416751365775464,0.169506682937965,0.08272038555020417,0.03435908339455897,0.6044121743123856,0.07328391067901731,0.8647068002624164,0.03742509257892511,0.977078972107996,0.01664658524329128,0.7286032806516021,0.0530519924870284,NA,NA,NA,NA,NA,NA,2,0.051,NA,NA,y
Pinus muricata,1,meanw,max_sens_spec,0.02998941,265,6230,0.8680842908095445,0.1133029646704274,0.9313039992706884,0.04455865318051681,0.5255931369703706,0.05206789003123263,0.3577262443438914,0.0471494324511308,0.7154524886877828,0.0942988649022616,0.13191570919045553,0.1133029646704274,0.7993882900802329,0.10481500238380333,0.9540785603577902,0.03108457043336958,0.9338854913860104,0.03815452409822593,0.9535952003389796,0.01548047565864464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,1,meanthr,max_sens_spec,0.02434606,265,6230,0.8389176241428778,0.08530255073776513,0.9320421257240484,0.04320679128210816,0.5147052270417133,0.0711112657781422,0.3488357176868573,0.06414487292421457,0.6976714353737146,0.12828974584842914,0.16108237585712218,0.08530255073776513,0.7709597498669263,0.10246437425567492,0.9189393749416084,0.04913065214164313,0.9432051072972664,0.02258480143262229,0.9607962849282112,0.0168587000072926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,1,mean,max_sens_spec,0.02965857,265,6230,0.8680842908095445,0.1133029646704274,0.9302166492344852,0.04558933988037524,0.5231683267657057,0.05553931550778372,0.3556618511834111,0.05004962175167742,0.7113237023668222,0.10009924350335483,0.13191570919045553,0.1133029646704274,0.7983009400440295,0.10584281892998122,0.9539327844238557,0.031213222086766,0.9342574712533837,0.04128306060500855,0.953584220350007,0.01550383346395374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,1,meansup,max_sens_spec,0.0227157,265,6230,0.8680842908095445,0.1133029646704274,0.9366764966079276,0.03954490291235387,0.5396885168526848,0.06456360135276813,0.3715946557426731,0.06107542140059642,0.7431893114853462,0.12215084280119284,0.13191570919045553,0.1133029646704274,0.804760787417472,0.11028956116560212,0.9543605394531276,0.02961891422776657,0.9270859617813296,0.0520592515949888,0.9535670290380732,0.0158678391660007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,1,median,max_sens_spec,0.01541043,265,6230,0.8889105500059226,0.11520505172485725,0.899651253166657,0.05554065418262655,0.4367119116126067,0.04052337007106321,0.27999046334239525,0.03270387632329349,0.5599809266847905,0.06540775264658698,0.11108944999407744,0.11520505172485725,0.7885618031725794,0.10445916845317908,0.9523338219951782,0.02873991821354691,0.9016905672216916,0.08597816001574095,0.9598309208165948,0.01492595609617059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,2,gam,max_sens_spec,0.04401161,265,6230,0.8810806320001052,0.07729110071714976,0.8894879345214868,0.06198030088964152,0.4210166098561661,0.1451900384210273,0.2748538054579668,0.11924881875837975,0.5497076109159336,0.2384976375167595,0.11891936799989472,0.07729110071714976,0.7705685665215922,0.11476337236252272,0.920708070295568,0.06352836635696267,0.7152914774409598,0.18524022328128556,0.9589422441290852,0.01953715484077217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,3,gbm,max_sens_spec,0.06498565,265,6230,0.8307772666850923,0.17341223491699154,0.9103137407169566,0.08124852625035346,0.4503700305274251,0.1314736465588538,0.2982442550584118,0.11968528984499877,0.5964885101168236,0.23937057968999753,0.1692227333149077,0.17341223491699154,0.7410910074020489,0.11954610238934116,0.9240320441613712,0.04969904924740807,0.9177655075845996,0.06626403159765108,0.9513698789557792,0.01170583274652833,130,0.1,4,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,4,glm,max_sens_spec,0.04898489,265,6230,0.8803357089272318,0.0916703417257885,0.8853349696391171,0.04855671650054594,0.3863716256861418,0.01464249707026432,0.23951884206582397,0.01117988660119246,0.47903768413164793,0.02235977320238493,0.1196642910727682,0.0916703417257885,0.7656706785663489,0.09641553715238824,0.9308260492453811,0.03957153979367316,0.8585988672234204,0.2101349874637602,0.9526052026202806,0.0155205356714997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus muricata,5,net,max_sens_spec,0.03640005,265,6230,0.923252688172043,0.14260011584728027,0.8512671467823548,0.09485543343957394,0.37225721251646154,0.17559741252468591,0.2393486227425014,0.132192176027981,0.4786972454850028,0.264384352055962,0.076747311827957,0.14260011584728027,0.7745198349543978,0.097848036469726285,0.9327810148232168,0.04906312413186999,0.8835603681321171,0.14661107356837902,0.9464330193315952,0.0177009738924771,NA,NA,NA,3,0.11,NA,NA,NA,NA,NA,y
Pinus muricata,6,raf,max_sens_spec,0.606,265,6230,0.9077035706294996,0.06896780438653102,0.8831924482422715,0.05413297818174578,0.39641450197503536,0.11400436915426772,0.2520511966787652,0.09097320850486204,0.5041023933575304,0.18194641700972403,0.09229642937050052,0.06896780438653102,0.7908960188717711,0.10312412278644058,0.946365131919978,0.03387695901612981,0.922139364280925,0.02835488970890706,0.9563688203611728,0.01179947245774014,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,y
Pinus muricata,7,svm,max_sens_spec,0.05845426,265,6230,0.8336819402218976,0.23322078562261303,0.8931351113056633,0.09198696622414287,0.4139412567731001,0.15478325796679096,0.27030442835126606,0.12761644449567297,0.5406088567025321,0.25523288899134594,0.16631805977810243,0.23322078562261303,0.7268170515275608,0.17722443326516324,0.9104327079240832,0.0733635017559803,0.8758118622907027,0.14138121200694442,0.9558204501902032,0.01809404679753072,NA,NA,NA,NA,NA,NA,22,0.051,NA,NA,y
Pinus ponderosa,1,meanw,max_sens_spec,0.31500679,3776,9312,0.8952503951672656,0.03196180324240853,0.7818823541079768,0.0731842027642581,0.7431306099857148,0.03631916132845826,0.5922587609044566,0.04631733072964635,1.1845175218089132,0.09263466145929272,0.10474960483273446,0.03196180324240853,0.6771327492752424,0.06830247328165588,0.9004439346167635,0.0285910452905122,0.9906086196854978,0.01409840725164427,0.752439151926852,0.03585261124822645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,1,meanthr,max_sens_spec,0.22120383,3776,9312,0.8934029911089801,0.0296351618874712,0.7853530856137929,0.07069702956185474,0.7457967632851482,0.03407961231485185,0.595531768002712,0.04387219572504149,1.191063536005424,0.08774439145008298,0.10659700889101983,0.0296351618874712,0.678756076722773,0.06379623484868589,0.8921563173927695,0.02669298891230108,0.9675486930205366,0.05012473049989501,0.7814332853916205,0.04084699715511577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,1,mean,max_sens_spec,0.30713912,3776,9312,0.8993423160202659,0.02596622772920745,0.7756075569610273,0.07458085667481544,0.7410929243023598,0.03602721951148906,0.5896656415369246,0.04595211819273686,1.1793312830738492,0.09190423638547372,0.10065768397973404,0.02596622772920745,0.6749498729812933,0.07092646816132013,0.8996839776771135,0.02903798707116391,0.9900101440751146,0.01539323239641282,0.7518976151676449,0.03608023624835452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,1,meansup,max_sens_spec,0.32114815,3776,9312,0.9094804455660972,0.03198470112219155,0.788246737817457,0.03931094804020901,0.7516724356033803,0.03540568097267989,0.6030980232883189,0.04487685221489106,1.2061960465766377,0.08975370442978213,0.09051955443390287,0.03198470112219155,0.6977271833835541,0.04498121803750019,0.9075639836042666,0.02186017291355862,0.9902882581836646,0.00733860288250564,0.7635185223286681,0.03248454504087383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,1,median,max_sens_spec,0.35558196,3776,9312,0.8851511228803051,0.02367496099421598,0.7788743965003154,0.08736063047402384,0.7394338738907826,0.03252971550886243,0.5873962551308778,0.04172734676242823,1.1747925102617556,0.08345469352485646,0.11484887711969488,0.02367496099421598,0.6640255193806205,0.08396858403644476,0.8968089810768307,0.03048974985124643,0.9805408982468532,0.02276607281070749,0.7566097620740275,0.03747439720408294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,2,gam,max_sens_spec,0.30441093,3776,9312,0.8267617792934382,0.08475850047422993,0.7864171332101202,0.02419304439543743,0.7036841888830664,0.03582982379416283,0.5437277352334445,0.04312392103154847,1.087455470466889,0.08624784206309694,0.17323822070656184,0.08475850047422993,0.6131789125035584,0.09990167303870064,0.8709521782179235,0.03773575819157361,0.9871556059331684,0.00683684232535787,0.7521274437781895,0.03791692841342818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,3,gbm,max_sens_spec,0.29563539,3776,9312,0.8943797201617674,0.03219847260887101,0.7276924240427622,0.07464987069328488,0.7051060709162801,0.04358232290634459,0.5458747739386816,0.05336073832708096,1.0917495478773631,0.10672147665416191,0.10562027983823268,0.03219847260887101,0.6220721442045296,0.09538880419851774,0.8694481476454421,0.04131790777854603,0.9720485345939472,0.02046524086254157,0.7368577126752677,0.04085691674164967,70,0.6,10,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,4,glm,max_sens_spec,0.27280586,3776,9312,0.8710723682224213,0.07157666618051091,0.7220499011800855,0.04963373110857061,0.6851419326962821,0.04265642298079576,0.5222901622814098,0.04988706899230907,1.0445803245628196,0.09977413798461816,0.12892763177757877,0.07157666618051091,0.5931222694025067,0.09483769722750048,0.8599338715424105,0.04168976043481934,0.9819742695008514,0.01323351252060417,0.7318449675664075,0.04240576362169429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus ponderosa,5,net,max_sens_spec,0.28850853,3776,9312,0.8683834175075907,0.04008965628624567,0.8067050704715706,0.0293868439028721,0.744248425181953,0.02503582244711388,0.5931475058238387,0.03182370387770485,1.1862950116476774,0.06364740775540971,0.13161658249240926,0.04008965628624567,0.6750884879791612,0.04911898755618186,0.8912900108913955,0.01934121428027526,0.9399901615542404,0.04535493083099473,0.7598623611329378,0.03601957943976843,NA,NA,NA,6,0.51,NA,NA,NA,NA,NA,y
Pinus ponderosa,6,raf,max_sens_spec,0.49,3776,9312,0.8909847637316669,0.01779228064490112,0.7992666352928985,0.04568467016497027,0.7524205745000448,0.02186464662717721,0.6034705317142359,0.02786094732272765,1.2069410634284718,0.0557218946454553,0.10901523626833312,0.01779228064490112,0.6902513990245653,0.04547987720378639,0.9077497754553576,0.02075497046284094,0.9916183716669488,0.00566868088158095,0.7572550264794601,0.02730350640397109,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Pinus ponderosa,7,svm,max_sens_spec,0.31307603,3776,9312,0.8621685368738738,0.04013538060268075,0.7932567851580936,0.01496081878994718,0.7284474007669381,0.03292206223987863,0.5736640007260572,0.04036868793291189,1.1473280014521143,0.08073737586582377,0.1378314631261261,0.04013538060268075,0.6554253220319675,0.05382519153143424,0.8919266829641737,0.02768334912200968,0.9904265919993228,0.00706664394395069,0.7734381793736067,0.034718057912985,NA,NA,NA,NA,NA,NA,2,0.051,NA,NA,y
Pinus quadrifolia,1,meanw,max_sens_spec,0.13385386,61,2361,1,0,0.9563013113406532,0.03495423982320098,0.5897961588311535,0.1709595449544612,0.43166939443535185,0.16647598209262024,0.8633387888707037,0.3329519641852405,0,0,0.9563013113406532,0.03495423982320104,0.9936469096589536,0.00155266609000577,0.926358214112165,0.03394574953380266,0.9770028020650612,0.00590067407410876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,1,meanthr,max_sens_spec,0.02343503,61,2361,0.9861111111111112,0.02405626121623438,0.9676843754483124,0.01639352817622313,0.627668672790624,0.10449294693759575,0.463034188034188,0.11161273192855628,0.926068376068376,0.22322546385711256,0.01388888888888887,0.02405626121623438,0.9537954865594234,0.03818142053964836,0.9862795400919782,0.00970942132906828,0.8802919069507993,0.07386557731882264,0.979568329749674,0.0054171854082669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,1,mean,max_sens_spec,0.14347972,61,2361,1,0,0.9558369556116418,0.03519002980870714,0.5899061032863849,0.17689425017663274,0.4329931972789115,0.1755467846706934,0.8659863945578231,0.3510935693413868,0,0,0.9558369556116418,0.0351900298087072,0.9932356326665688,0.00127555249258256,0.8976242186286717,0.05509670641109703,0.9771547133961548,0.005792647164268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,1,meansup,max_sens_spec,0.1535462,61,2361,1,0,0.9598752243055736,0.0382845873955815,0.6333333333333333,0.21858128414340003,0.4880952380952381,0.23237168209456113,0.9761904761904762,0.46474336418912227,0,0,0.9598752243055736,0.03828458739558156,0.9942051574369136,0.00307247625418421,0.8723942388139483,0.1082556046214257,0.976195714004286,0.00659958308919645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,1,median,max_sens_spec,0.00784573,61,2361,1,0,0.966816512615643,0.01987439040409694,0.6391338707128181,0.13375268286925837,0.4796290665855883,0.15235513793776131,0.9592581331711768,0.30471027587552263,0,0,0.966816512615643,0.01987439040409694,0.9932881202034828,0.00299826663091546,0.7847133350254957,0.1689945745070619,0.9797191733577604,0.00636458840338461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,2,gam,max_sens_spec,0.99999957,61,2361,0.7876262626262627,0.22378681876061157,0.9738420265994798,0.028080933980210242,0.5986881335718545,0.1810962745475304,0.444609870416322,0.20168413550797792,0.889219740832644,0.40336827101595585,0.21237373737373735,0.22378681876061157,0.7614682892257424,0.20842865708626235,0.8923523657146358,0.11586753343398357,0.9987681524611624,0.00213362252444522,0.9809907109636288,0.00723113068989913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,3,gbm,max_sens_spec,0.36108116,61,2361,1,0,0.9658986421474026,0.02154189048718971,0.6385242385242386,0.15041545477136137,0.4818181818181818,0.17415676418789103,0.9636363636363636,0.34831352837578206,0,0,0.9658986421474026,0.02154189048718973,0.98417090348975,0.0113790242293586,0.6834153769868745,0.100132246097589,0.969361175453415,0.01262341022417481,100,0.1,13,NA,NA,NA,NA,NA,NA,NA,y
Pinus quadrifolia,4,net,max_sens_spec,0.19513258,61,2361,0.9861111111111112,0.02405626121623438,0.9885821031588478,0.00726544890974862,0.8166850527264747,0.07544494427437669,0.6949045318610536,0.11147998863920064,1.3898090637221072,0.2229599772784013,0.01388888888888887,0.02405626121623438,0.9746932142699588,0.0186187355074337,0.9889978488162336,0.01211606751614684,0.9919033149608286,0.00687216102741815,0.9874287715521936,0.00409960134874741,NA,NA,NA,5,0.01,NA,NA,NA,NA,NA,y
Pinus quadrifolia,5,raf,max_sens_spec,0.624,61,2361,0.9861111111111112,0.02405626121623438,0.9839410481132254,0.01084795660439114,0.7697208197208197,0.08054036262273118,0.6301385952548744,0.1029124848109487,1.2602771905097487,0.2058249696218974,0.01388888888888887,0.02405626121623438,0.9700521592243366,0.02137316390984237,0.9946230389581922,0.00330860502918055,0.9580201430570696,0.01432316476607927,0.9721475153230448,0.00666077605969872,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,y
