sp,model,rcp,scen,dispersal,year,hs_change,area_km2,sd_hsc,sd_area
Salvia leucophylla,meanthr,rcp85,hades,fd_change_prop,2055,12.994191954523826,41759.79249889264,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanthr,rcp85,hades,nd_change_prop,2085,0.2144352356583148,3623.9722600089663,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanthr,rcp85,hades,fd_change_prop,2085,13.715799065824616,43913.12606267194,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp45,cnrm,nd_change_prop,2055,-0.11957578092370558,4120.503030044742,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp45,cnrm,fd_change_prop,2055,11.838427560901494,60085.55707520847,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp45,cnrm,nd_change_prop,2085,0.2046414514533484,5637.883015120554,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp45,cnrm,fd_change_prop,2085,14.014581245014687,70270.24719952048,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp45,hades,nd_change_prop,2055,0.211437950368392,5669.691538519099,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp45,hades,fd_change_prop,2055,13.976900466270669,70093.89611827458,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp45,hades,nd_change_prop,2085,0.2802590182946468,5991.783335605923,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp45,hades,fd_change_prop,2085,14.936747533112737,74586.10869217648,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp85,cnrm,nd_change_prop,2055,0.01086746418428507,4730.99485327089,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp85,cnrm,fd_change_prop,2055,12.37299611208643,62587.409349598565,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp85,cnrm,nd_change_prop,2085,-0.3856664350021359,2875.1632010846906,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp85,cnrm,fd_change_prop,2085,10.52076404171786,53918.71567564778,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp85,hades,nd_change_prop,2055,0.2779416738275993,5980.937853744753,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp85,hades,fd_change_prop,2055,16.499722654812967,81901.0411818883,3.0855880303187044,16435.975375674596
Salvia leucophylla,meanw,rcp85,hades,nd_change_prop,2085,0.3168838357103489,6163.192376686786,0.2708079391469639,1391.1690996920693
Salvia leucophylla,meanw,rcp85,hades,fd_change_prop,2085,16.295962819411535,80947.41791598828,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp45,cnrm,nd_change_prop,2055,-0.1696843500071179,3926.001295133914,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp45,cnrm,fd_change_prop,2055,7.919106783185947,42172.425369226614,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp45,cnrm,nd_change_prop,2085,0.29708842538057795,6133.054143916247,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp45,cnrm,fd_change_prop,2085,10.603274609900836,54864.04013540592,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp45,hades,nd_change_prop,2055,0.2948110940455966,6122.286183839062,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp45,hades,fd_change_prop,2055,11.091649039218638,57173.232599775845,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp45,hades,nd_change_prop,2085,0.3642873481470286,6450.7924134706645,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp45,hades,fd_change_prop,2085,12.489079143044608,63780.734695547384,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp85,cnrm,nd_change_prop,2055,0.03483386669818766,4893.0296579865135,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp85,cnrm,fd_change_prop,2055,8.55426218917411,45175.6458270636,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp85,cnrm,nd_change_prop,2085,-0.5300654111075986,2222.0029270020473,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp85,cnrm,fd_change_prop,2085,5.168751518063979,29167.854959118373,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp85,hades,nd_change_prop,2055,0.3419946610026845,6345.385369051521,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp85,hades,fd_change_prop,2055,14.45923079379267,73096.24974396713,3.0855880303187044,16435.975375674596
Salvia leucophylla,median,rcp85,hades,nd_change_prop,2085,0.4608756608207318,6907.493236410722,0.2708079391469639,1391.1690996920693
Salvia leucophylla,median,rcp85,hades,fd_change_prop,2085,13.95372874046092,70706.07232639067,3.0855880303187044,16435.975375674596
Salvia mellifera,mean,rcp45,cnrm,nd_change_prop,2055,-0.04437451334444721,10529.496585520166,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp45,cnrm,fd_change_prop,2055,1.893469756810309,31881.506249133257,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp45,cnrm,nd_change_prop,2085,-0.01837343727350176,10815.987732451613,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp45,cnrm,fd_change_prop,2085,2.873736187470594,42682.50745585168,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp45,hades,nd_change_prop,2055,-0.00426515046039679,10971.438962981289,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp45,hades,fd_change_prop,2055,2.593795281142738,39597.99698759015,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp45,hades,nd_change_prop,2085,0.01932653261735031,11231.382371651958,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp45,hades,fd_change_prop,2085,3.872584014840845,53688.246560359454,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp85,cnrm,nd_change_prop,2055,-0.04027233212125636,10574.69619958021,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp85,cnrm,fd_change_prop,2055,1.9685186958154492,32708.428048558188,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp85,cnrm,nd_change_prop,2085,-0.03960735040506356,10582.023256892788,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp85,cnrm,fd_change_prop,2085,4.439397612095377,59933.644909670344,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp85,hades,nd_change_prop,2055,0.03584242517361299,11413.361647745363,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp85,hades,fd_change_prop,2055,3.708944065466433,51885.19053867173,1.903980348854022,21726.700475586927
Salvia mellifera,mean,rcp85,hades,nd_change_prop,2085,0.04120414130757766,11472.439364396365,0.04183004439445524,1794.243676025493
Salvia mellifera,mean,rcp85,hades,fd_change_prop,2085,7.04703803199705,88665.75940539406,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp45,cnrm,nd_change_prop,2055,-0.05638455644020819,10728.423692439132,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp45,cnrm,fd_change_prop,2055,1.683303025557893,30507.779360612796,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp45,cnrm,nd_change_prop,2085,-0.04460716743647237,10862.326565781355,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp45,cnrm,fd_change_prop,2085,2.6316976776051773,41290.54020270147,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp45,hades,nd_change_prop,2055,-0.02758548360765288,11055.854381927937,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp45,hades,fd_change_prop,2055,2.441075600716009,39123.26494246976,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp45,hades,nd_change_prop,2085,-0.01637452216945866,11183.317264322912,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp45,hades,fd_change_prop,2085,3.65654497641916,52942.52843240819,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp85,cnrm,nd_change_prop,2055,-0.05301996518583952,10766.677369586008,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp85,cnrm,fd_change_prop,2055,1.784828198711787,31662.068515667524,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp85,cnrm,nd_change_prop,2085,-0.09317509950976482,10310.13408450721,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp85,cnrm,fd_change_prop,2085,3.6845456580584974,53260.881823457654,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp85,hades,nd_change_prop,2055,0.00201411818381553,11392.386675155749,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp85,hades,fd_change_prop,2055,3.624734683675227,52580.86171672794,1.903980348854022,21726.700475586927
Salvia mellifera,meansup,rcp85,hades,nd_change_prop,2085,-0.01637526165361197,11183.30885676731,0.04183004439445524,1794.243676025493
Salvia mellifera,meansup,rcp85,hades,fd_change_prop,2085,5.74844137050638,76726.31767581859,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.10952191634384528,7522.098462835997,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp45,cnrm,fd_change_prop,2055,0.9843319116769108,16762.164388477977,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp45,cnrm,nd_change_prop,2085,-0.0673489052431582,7878.344784667021,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp45,cnrm,fd_change_prop,2085,1.8046120194059576,23691.28241023734,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp45,hades,nd_change_prop,2055,-0.03903883050734002,8117.487300986713,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp45,hades,fd_change_prop,2055,1.5861700688757547,21846.046811000953,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp45,hades,nd_change_prop,2085,-0.01165036794234426,8348.844721164554,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp45,hades,fd_change_prop,2085,2.7355683394229096,31555.310994764503,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.09841670113679808,7615.907085161,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp85,cnrm,fd_change_prop,2055,1.0972806216473687,17716.271326359845,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.1113640534518717,7506.537454695601,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp85,cnrm,fd_change_prop,2085,3.703729111763656,39733.61520131083,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp85,hades,nd_change_prop,2055,0.00867373171418739,8520.527642497354,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp85,hades,fd_change_prop,2055,2.7087208298784184,31328.523144527455,1.903980348854022,21726.700475586927
Salvia mellifera,meanthr,rcp85,hades,nd_change_prop,2085,-6.971911302930186e-4,8441.3690358819,0.04183004439445524,1794.243676025493
Salvia mellifera,meanthr,rcp85,hades,fd_change_prop,2085,5.933727524507915,58570.98800195063,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp45,cnrm,nd_change_prop,2055,-0.03465557519293025,10524.440493283117,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp45,cnrm,fd_change_prop,2055,4.5574469902962855,60588.758417119374,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp45,cnrm,nd_change_prop,2085,-0.01565733655265653,10731.564320705347,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp45,cnrm,fd_change_prop,2085,5.577827852759596,71713.22072457639,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp45,hades,nd_change_prop,2055,4.943783616465161e-4,10907.654592852545,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp45,hades,fd_change_prop,2055,5.503147582859074,70899.03665058907,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp45,hades,nd_change_prop,2085,0.01933651568182974,11113.07656235547,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp45,hades,fd_change_prop,2085,6.533015758026555,82126.93215290415,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp85,cnrm,nd_change_prop,2055,-0.0290069385416976,10586.023425526142,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp85,cnrm,fd_change_prop,2055,4.645572645372335,61549.52763994348,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp85,cnrm,nd_change_prop,2085,-0.02975946899510917,10577.819139291314,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp85,cnrm,fd_change_prop,2085,6.632888335269922,83215.76943118304,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp85,hades,nd_change_prop,2055,0.03735374140305081,11309.505127211934,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp85,hades,fd_change_prop,2055,6.510090370825987,81876.99351216866,1.903980348854022,21726.700475586927
Salvia mellifera,meanw,rcp85,hades,nd_change_prop,2085,0.03349954465339482,11267.485653852187,0.04183004439445524,1794.243676025493
Salvia mellifera,meanw,rcp85,hades,fd_change_prop,2085,9.044608444846528,109508.98056643766,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp45,cnrm,nd_change_prop,2055,-0.07383827481545291,12657.077878106043,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp45,cnrm,fd_change_prop,2055,1.5260026420591803,34520.76596500894,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp45,cnrm,nd_change_prop,2085,-0.03325547635089995,13211.689050981902,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp45,cnrm,fd_change_prop,2085,2.3523245422163055,45813.41643659831,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp45,hades,nd_change_prop,2055,-0.01262108122416618,13493.682075509709,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp45,hades,fd_change_prop,2055,2.271637664830973,44710.736350564905,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp45,hades,nd_change_prop,2085,0.01861039614035111,13920.496562118118,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp45,hades,fd_change_prop,2085,3.308065481406281,58874.7286995417,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp85,cnrm,nd_change_prop,2055,-0.05902068957413375,12859.577425717433,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp85,cnrm,fd_change_prop,2055,1.6173011081128994,35768.46576038029,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp85,cnrm,nd_change_prop,2085,-0.05453963786574725,12920.816212536834,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp85,cnrm,fd_change_prop,2085,3.366682585527466,59675.799648249995,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp85,hades,nd_change_prop,2055,0.03361872142039437,14125.602794349432,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp85,hades,fd_change_prop,2055,3.2712889147594963,58372.13411429801,1.903980348854022,21726.700475586927
Salvia mellifera,median,rcp85,hades,nd_change_prop,2085,0.04780604054290425,14319.48902191878,0.04183004439445524,1794.243676025493
Salvia mellifera,median,rcp85,hades,fd_change_prop,2085,5.39175301731773,87350.74395531674,1.903980348854022,21726.700475586927
Sambucus nigra,mean,rcp45,cnrm,nd_change_prop,2055,-0.16530693965415524,26481.168409875445,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp45,cnrm,fd_change_prop,2055,0.10165856569784548,34950.81892299299,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp45,cnrm,nd_change_prop,2085,-0.07378057264287685,29384.900636624152,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp45,cnrm,fd_change_prop,2085,0.2534611093988199,39766.851205719024,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp45,hades,nd_change_prop,2055,-0.03278588292769257,30685.48325055961,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp45,hades,fd_change_prop,2055,0.32785577726949644,42127.06937725129,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp45,hades,nd_change_prop,2085,0.06731778254616005,33861.33572830822,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp45,hades,fd_change_prop,2085,0.4742092458264155,46770.22628407805,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp85,cnrm,nd_change_prop,2055,-0.13522648485360075,27435.48997700227,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp85,cnrm,fd_change_prop,2055,0.12442835130953228,35673.20485871648,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp85,cnrm,nd_change_prop,2085,-0.13617752508751232,27405.31762048556,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp85,cnrm,fd_change_prop,2085,0.17012251108293888,37122.88115026966,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp85,hades,nd_change_prop,2055,0.1773985615213238,37353.71847978787,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp85,hades,fd_change_prop,2055,0.7227136248330305,54654.185818064194,0.5672185363168145,10530.63634371662
Sambucus nigra,mean,rcp85,hades,nd_change_prop,2085,0.01848366772668123,32312.042365133504,0.1296387968627724,6352.8130538552405
Sambucus nigra,mean,rcp85,hades,fd_change_prop,2085,0.4781783924336086,46896.14998554625,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp45,cnrm,nd_change_prop,2055,-0.202907835007256,15937.220564288433,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp45,cnrm,fd_change_prop,2055,1.0974109491333208,41936.05504903635,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp45,cnrm,nd_change_prop,2085,-0.11604970707056468,17673.879389357717,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp45,cnrm,fd_change_prop,2085,1.42374738919471,48460.89126226195,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp45,hades,nd_change_prop,2055,-0.11513222757540148,17692.22365833916,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp45,hades,fd_change_prop,2055,1.3914698129175025,47815.52693050342,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp45,hades,nd_change_prop,2085,-0.09581709906941452,18078.414210381896,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp45,hades,fd_change_prop,2085,1.5477466480815578,50940.15730636613,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp85,cnrm,nd_change_prop,2055,-0.1901230882954791,16192.84135339254,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp85,cnrm,fd_change_prop,2055,1.0458199814899742,40904.5348979575,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp85,cnrm,nd_change_prop,2085,-0.21108245898907896,15773.775493379197,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp85,cnrm,fd_change_prop,2085,1.410892050497612,48203.8590428496,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp85,hades,nd_change_prop,2055,-0.0847850009868526,18298.99219138646,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp85,hades,fd_change_prop,2055,1.9357253302765816,58697.48086811554,0.5672185363168145,10530.63634371662
Sambucus nigra,meansup,rcp85,hades,nd_change_prop,2085,-0.12539769689996233,17486.973806431568,0.1296387968627724,6352.8130538552405
Sambucus nigra,meansup,rcp85,hades,fd_change_prop,2085,1.8171296740373115,56326.25553877237,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.2946121264170584,16827.239131198377,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp45,cnrm,fd_change_prop,2055,-0.08361897560310295,21860.54397915018,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp45,cnrm,nd_change_prop,2085,-0.155456608117596,20146.8357255614,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp45,cnrm,fd_change_prop,2085,0.09914485048978444,26220.429825466977,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp45,hades,nd_change_prop,2055,-0.09336731461075948,21627.99443051587,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp45,hades,fd_change_prop,2055,0.2058244290263533,28765.30314364889,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp45,hades,nd_change_prop,2085,0.05600502431579377,25191.31634295016,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp45,hades,fd_change_prop,2085,0.4187067702509624,33843.67519504291,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.23261392267276376,18306.22486256754,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp85,cnrm,fd_change_prop,2055,-0.02953489653660858,23150.735894443333,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.2445226319561233,18022.13903353684,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp85,cnrm,fd_change_prop,2085,-0.04673697253505152,22740.37521598632,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp85,hades,nd_change_prop,2055,0.18875079655510785,28358.00652402808,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp85,hades,fd_change_prop,2055,0.7694724847464186,42211.29643987662,0.5672185363168145,10530.63634371662
Sambucus nigra,meanthr,rcp85,hades,nd_change_prop,2085,-0.04692027885356873,22736.00238882063,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanthr,rcp85,hades,fd_change_prop,2085,0.3070772968645509,31180.720651719555,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp45,cnrm,nd_change_prop,2055,-0.16003974964860126,26476.056457046096,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp45,cnrm,fd_change_prop,2055,0.22521609843899015,38619.554414368526,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp45,cnrm,nd_change_prop,2085,-0.06726771647593631,29400.28720116388,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp45,cnrm,fd_change_prop,2085,0.3773455566600974,43414.767191350336,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp45,hades,nd_change_prop,2055,-0.03006981154306949,30572.787722080673,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp45,hades,fd_change_prop,2055,0.44266361854257286,45473.63211185314,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp45,hades,nd_change_prop,2085,0.06672838281444933,33623.925508276654,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp45,hades,fd_change_prop,2085,0.5896011332887662,50105.19168202415,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp85,cnrm,nd_change_prop,2055,-0.13037316016814562,27411.16534778701,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp85,cnrm,fd_change_prop,2055,0.23918036804226536,39059.71666043082,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp85,cnrm,nd_change_prop,2085,-0.13035264730547316,27411.811925657785,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp85,cnrm,fd_change_prop,2085,0.30457089275229365,41120.86565320077,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp85,hades,nd_change_prop,2055,0.17004042003550618,36880.38357163481,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp85,hades,fd_change_prop,2055,0.831681113268359,57735.69945233702,0.5672185363168145,10530.63634371662
Sambucus nigra,meanw,rcp85,hades,nd_change_prop,2085,0.01819642132370768,32094.16865149384,0.1296387968627724,6352.8130538552405
Sambucus nigra,meanw,rcp85,hades,fd_change_prop,2085,0.6037396402422891,50550.84599502671,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp45,cnrm,nd_change_prop,2055,-0.278898451101826,21680.347724958836,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp45,cnrm,fd_change_prop,2055,-0.2263468173808414,23260.34390486789,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp45,cnrm,nd_change_prop,2085,-0.19013343456343168,24349.120836463913,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp45,cnrm,fd_change_prop,2085,-0.11012062081262164,26754.753756294023,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp45,hades,nd_change_prop,2055,-0.11164738405429052,26708.850709734703,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp45,hades,fd_change_prop,2055,0.00659974660633088,30264.021148791584,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp45,hades,nd_change_prop,2085,0.0417071800948949,31319.547054852857,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp45,hades,fd_change_prop,2085,0.20665874757118957,36278.914214897704,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp85,cnrm,nd_change_prop,2055,-0.21502581866738552,23600.716476631973,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp85,cnrm,fd_change_prop,2055,-0.1590547070124389,25283.521298069256,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp85,cnrm,nd_change_prop,2085,-0.25216052884809503,22484.239288899516,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp85,cnrm,fd_change_prop,2085,-0.1890263054526048,24382.407332846877,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp85,hades,nd_change_prop,2055,0.19405128184230683,35899.86324579311,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp85,hades,fd_change_prop,2055,0.4612272824482687,43932.668896747295,0.5672185363168145,10530.63634371662
Sambucus nigra,median,rcp85,hades,nd_change_prop,2085,-0.12242025489361384,26384.957929100037,0.1296387968627724,6352.8130538552405
Sambucus nigra,median,rcp85,hades,fd_change_prop,2085,0.02749309216405039,30892.192031965,0.5672185363168145,10530.63634371662
Scutellaria californica,mean,rcp45,cnrm,nd_change_prop,2055,0.04492614719986312,51.218573845979755,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp45,cnrm,fd_change_prop,2055,197.536297142077,9731.545165683248,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp45,cnrm,nd_change_prop,2085,0.15049640161436345,56.3932533064926,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp45,cnrm,fd_change_prop,2085,234.59278845190624,11547.922946746055,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp45,hades,nd_change_prop,2055,-0.16379601164866062,40.98775386418187,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp45,hades,fd_change_prop,2055,153.27912486993068,7562.215541470481,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp45,hades,nd_change_prop,2085,-0.1421622935128124,42.048162001994626,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp45,hades,fd_change_prop,2085,168.63894146304926,8315.099276405746,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp85,cnrm,nd_change_prop,2055,0.02621878548982516,50.30160532167144,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp85,cnrm,fd_change_prop,2055,172.98174082037167,8527.967898917826,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp85,cnrm,nd_change_prop,2085,0.04669720007825955,51.30538457693942,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp85,cnrm,fd_change_prop,2085,271.0385967709305,13334.367213421416,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp85,hades,nd_change_prop,2055,-0.3082410739542549,33.90756919255536,0.2453585817866887,1363.6082740956608
